text,label
  The  phone  case  exceeded  expectations.  battery  feels  reliable  and  worth  the  price.  ,1
Great experience with the smartwatch. Super fantastic and the delivery was quick.,1
I love the water bottle. The durability is comfortable. Will definitely buy again!,1
  THE  PHONE  CASE  EXCEEDED  EXPECTATIONS.  COMFORT  FEELS  PREMIUM  AND  WORTH  THE  PRICE.  ,1
I love the backpack. The comfort is reliable. Will definitely buy again!,1
Very happy with the phone case. sound is smooth. Support team was kind.,1
Bad experience. water bottle quality is broken. I contacted support and it was slow.,0
Great experience with the water bottle. Super solid and the delivery was quick.,1
I love the backpack. The material is reliable. Will definitely buy again!,1
Bad experience. headphones quality is poor. I contacted support and it was slow.,0
I want a refund. The water bottle is terrible and the sound didn't work as expected.,0
  Great  experience  with  the  keyboard.  Super  comfortable  and  the  delivery  was  quick.  ,1
The keyboard arrived delayed and the durability feels disappointing. Not happy.,0
  Very  happy  with  the  headphones.  sound  is  comfortable.  Support  team  was  kind.  ,1
  Bad  experience.  jacket  quality  is  unreliable.  I  contacted  support  and  it  was  slow.  ,0
I love the backpack. The design is solid. Will definitely buy again!,1
  Bad  experience.  smartwatch  quality  is  disappointing.  I  contacted  support  and  it  was  ignored  me.  ,0
Disappointed with the backpack. The battery was uncomfortable and delivery was damaged.,0
  The  phone  case  exceeded  expectations.  quality  feels  smooth  and  worth  the  price.  ,1
Very happy with the jacket. fit is premium. Support team was helpful.,1
Bad experience. backpack quality is cheap. I contacted support and it was ignored me.,0
I love the phone case. The quality is comfortable. Will definitely buy again!,1
Great experience with the smartwatch. Super amazing and the delivery was quick.,1
Very happy with the running shoes. design is fantastic. Support team was responsive.,1
I love the running shoes. The design is reliable. Will definitely buy again!,1
  Disappointed  with  the  jacket.  The  sound  was  terrible  and  delivery  was  delayed.  ,0
  I  want  a  refund.  The  smartwatch  is  unreliable  and  the  battery  didn't  work  as  expected.  ,0
  I  love  the  running  shoes.  The  comfort  is  premium.  Will  definitely  buy  again!  ,1
  Very  happy  with  the  backpack.  battery  is  reliable.  Support  team  was  helpful.  ,1
  Very  happy  with  the  water  bottle.  fit  is  amazing.  Support  team  was  kind.  ,1
  I  love  the  water  bottle.  The  material  is  premium.  Will  definitely  buy  again!  ,1
  Disappointed  with  the  running  shoes.  The  battery  was  broken  and  delivery  was  late.  ,0
  Bad  experience.  running  shoes  quality  is  unreliable.  I  contacted  support  and  it  was  ignored  me.  ,0
Disappointed with the backpack. The comfort was cheap and delivery was damaged.,0
  Very  happy  with  the  smartwatch.  durability  is  amazing.  Support  team  was  helpful.  ,1
  The  water  bottle  arrived  delayed  and  the  sound  feels  terrible.  Not  happy.  ,0
Disappointed with the backpack. The comfort was disappointing and delivery was delayed.,0
  Great  experience  with  the  phone  case.  Super  fantastic  and  the  delivery  was  early.  ,1
I want a refund. The jacket is scratchy and the fit didn't work as expected.,0
  Disappointed  with  the  keyboard.  The  durability  was  scratchy  and  delivery  was  damaged.  ,0
  The  phone  case  exceeded  expectations.  fit  feels  reliable  and  worth  the  price.  ,1
The phone case exceeded expectations. quality feels excellent and worth the price.,1
I want a refund. The water bottle is unreliable and the sound didn't work as expected.,0
  Great  experience  with  the  headphones.  Super  solid  and  the  delivery  was  early.  ,1
  Disappointed  with  the  smartwatch.  The  material  was  disappointing  and  delivery  was  incomplete.  ,0
I love the phone case. The fit is excellent. Will definitely buy again!,1
Great experience with the headphones. Super excellent and the delivery was on time.,1
The headphones arrived incomplete and the comfort feels broken. Not happy.,0
  The  headphones  exceeded  expectations.  quality  feels  solid  and  worth  the  price.  ,1
Bad experience. keyboard quality is unreliable. I contacted support and it was unhelpful.,0
Bad experience. smartwatch quality is poor. I contacted support and it was rude.,0
Very happy with the keyboard. material is solid. Support team was kind.,1
The jacket exceeded expectations. comfort feels reliable and worth the price.,1
The phone case arrived late and the sound feels poor. Not happy.,0
I love the phone case. The durability is excellent. Will definitely buy again!,1
  The  headphones  exceeded  expectations.  design  feels  excellent  and  worth  the  price.  ,1
Disappointed with the headphones. The durability was cheap and delivery was damaged.,0
I love the running shoes. The fit is fantastic. Will definitely buy again!,1
  Disappointed  with  the  headphones.  The  design  was  cheap  and  delivery  was  late.  ,0
Very happy with the keyboard. fit is fantastic. Support team was responsive.,1
THE JACKET ARRIVED DAMAGED AND THE DURABILITY FEELS UNRELIABLE. NOT HAPPY.,0
The water bottle arrived delayed and the durability feels scratchy. Not happy.,0
  Great  experience  with  the  headphones.  Super  fantastic  and  the  delivery  was  quick.  ,1
The headphones exceeded expectations. design feels amazing and worth the price.,1
  I  want  a  refund.  The  running  shoes  is  unreliable  and  the  quality  didn't  work  as  expected.  ,0
I LOVE THE KEYBOARD. THE QUALITY IS COMFORTABLE. WILL DEFINITELY BUY AGAIN!,1
  Very  happy  with  the  smartwatch.  material  is  solid.  Support  team  was  responsive.  ,1
  Very  happy  with  the  water  bottle.  material  is  premium.  Support  team  was  helpful.  ,1
The water bottle arrived late and the durability feels uncomfortable. Not happy.,0
  Disappointed  with  the  jacket.  The  battery  was  scratchy  and  delivery  was  delayed.  ,0
  I  love  the  smartwatch.  The  design  is  premium.  Will  definitely  buy  again!  ,1
Very happy with the headphones. durability is smooth. Support team was kind.,1
  Great  experience  with  the  keyboard.  Super  smooth  and  the  delivery  was  on  time.  ,1
I love the smartwatch. The fit is comfortable. Will definitely buy again!,1
  The  phone  case  exceeded  expectations.  material  feels  smooth  and  worth  the  price.  ,1
  Bad  experience.  running  shoes  quality  is  scratchy.  I  contacted  support  and  it  was  rude.  ,0
  I  LOVE  THE  JACKET.  THE  FIT  IS  SMOOTH.  WILL  DEFINITELY  BUY  AGAIN!  ,1
Bad experience. smartwatch quality is scratchy. I contacted support and it was ignored me.,0
  Very  happy  with  the  headphones.  comfort  is  reliable.  Support  team  was  kind.  ,1
  Very  happy  with  the  water  bottle.  durability  is  amazing.  Support  team  was  kind.  ,1
  Bad  experience.  backpack  quality  is  disappointing.  I  contacted  support  and  it  was  ignored  me.  ,0
  I  want  a  refund.  The  jacket  is  terrible  and  the  comfort  didn't  work  as  expected.  ,0
Great experience with the headphones. Super smooth and the delivery was early.,1
Bad experience. phone case quality is uncomfortable. I contacted support and it was rude.,0
  Bad  experience.  keyboard  quality  is  scratchy.  I  contacted  support  and  it  was  ignored  me.  ,0
BAD EXPERIENCE. SMARTWATCH QUALITY IS SCRATCHY. I CONTACTED SUPPORT AND IT WAS SLOW.,0
I want a refund. The water bottle is scratchy and the fit didn't work as expected.,0
The smartwatch exceeded expectations. quality feels comfortable and worth the price.,1
The running shoes arrived damaged and the material feels disappointing. Not happy.,0
I love the keyboard. The sound is excellent. Will definitely buy again!,1
Disappointed with the jacket. The comfort was disappointing and delivery was incomplete.,0
Bad experience. running shoes quality is disappointing. I contacted support and it was slow.,0
I love the jacket. The comfort is reliable. Will definitely buy again!,1
  I  WANT  A  REFUND.  THE  PHONE  CASE  IS  BROKEN  AND  THE  COMFORT  DIDN'T  WORK  AS  EXPECTED.  ,0
Bad experience. smartwatch quality is poor. I contacted support and it was ignored me.,0
I want a refund. The backpack is cheap and the comfort didn't work as expected.,0
Bad experience. headphones quality is cheap. I contacted support and it was slow.,0
Bad experience. headphones quality is cheap. I contacted support and it was unhelpful.,0
I love the water bottle. The design is fantastic. Will definitely buy again!,1
  I  love  the  running  shoes.  The  durability  is  fantastic.  Will  definitely  buy  again!  ,1
I love the jacket. The battery is smooth. Will definitely buy again!,1
  Bad  experience.  running  shoes  quality  is  poor.  I  contacted  support  and  it  was  rude.  ,0
The jacket arrived delayed and the battery feels broken. Not happy.,0
The jacket exceeded expectations. fit feels excellent and worth the price.,1
I love the backpack. The design is solid. Will definitely buy again!,1
The keyboard arrived delayed and the design feels unreliable. Not happy.,0
  Disappointed  with  the  phone  case.  The  material  was  poor  and  delivery  was  incomplete.  ,0
I want a refund. The jacket is cheap and the comfort didn't work as expected.,0
I want a refund. The backpack is terrible and the fit didn't work as expected.,0
  I  want  a  refund.  The  smartwatch  is  uncomfortable  and  the  comfort  didn't  work  as  expected.  ,0
Disappointed with the jacket. The sound was unreliable and delivery was damaged.,0
Great experience with the keyboard. Super fantastic and the delivery was quick.,1
  The  headphones  arrived  delayed  and  the  design  feels  broken.  Not  happy.  ,0
The headphones exceeded expectations. design feels reliable and worth the price.,1
I love the headphones. The design is amazing. Will definitely buy again!,1
Very happy with the water bottle. fit is reliable. Support team was helpful.,1
Bad experience. smartwatch quality is unreliable. I contacted support and it was unhelpful.,0
  BAD  EXPERIENCE.  WATER  BOTTLE  QUALITY  IS  SCRATCHY.  I  CONTACTED  SUPPORT  AND  IT  WAS  SLOW.  ,0
  The  running  shoes  exceeded  expectations.  design  feels  excellent  and  worth  the  price.  ,1
  I  want  a  refund.  The  water  bottle  is  scratchy  and  the  sound  didn't  work  as  expected.  ,0
  Disappointed  with  the  smartwatch.  The  comfort  was  disappointing  and  delivery  was  incomplete.  ,0
I love the jacket. The battery is fantastic. Will definitely buy again!,1
  I  love  the  smartwatch.  The  sound  is  reliable.  Will  definitely  buy  again!  ,1
