customer_id,age,income_band,city_tier,membership_type,num_visits,days_since_last_purchase,product_categories_purchased,num_transactions,avg_transaction_value,discount_used,total_spend,target
C103201,66.0,Low,Tier 2,Platinum,24.0,82.0,7.0,,344.24,261.19,850.07,1935.68
C103202,58.0,Low,,Silver,21.0,325.0,4.0,4.0,362.47,222.31,1104.45,1131.42
C103203,25.0,Mid,Tier 2,Gold,15.0,230.0,7.0,5.0,433.59,168.36,1909.17,2140.03
C103204,33.0,Mid,Tier 1,Gold,20.0,338.0,4.0,5.0,604.93,257.32,2632.73,1909.64
C103205,53.0,Mid,Tier 2,Silver,18.0,69.0,5.0,3.0,281.98,216.14,686.26,966.86
C103206,70.0,High,Tier 3,Gold,18.0,30.0,4.0,5.0,536.27,291.61,2402.2,2210.9
C103207,61.0,High,Tier 2,Platinum,19.0,303.0,4.0,9.0,844.9,207.16,7239.18,4411.16
C103208,40.0,Low,Tier 2,Silver,19.0,105.0,4.0,6.0,359.69,221.67,1976.33,1896.77
C103209,30.0,Mid,Tier 2,Silver,13.0,124.0,4.0,4.0,436.91,154.08,1610.73,1581.17
C103210,68.0,Mid,Tier 3,Platinum,18.0,98.0,6.0,3.0,548.35,255.34,1166.88,2123.98
C103211,32.0,Mid,Tier 2,Silver,21.0,154.0,4.0,2.0,347.95,266.71,343.43,1128.58
C103212,36.0,High,Tier 2,Silver,19.0,328.0,4.0,7.0,519.23,258.96,3406.06,2373.14
C103213,69.0,Mid,Tier 1,Gold,16.0,249.0,4.0,6.0,398.36,177.33,2089.54,1680.89
C103214,47.0,Low,Tier 2,Gold,21.0,26.0,4.0,2.0,,240.4,324.57,1261.67
C103215,32.0,Low,Tier 1,Silver,16.0,323.0,7.0,1.0,414.71,199.47,125.86,886.4
C103216,18.0,High,Tier 2,Silver,14.0,,4.0,2.0,,176.37,,868.0
C103217,40.0,High,Tier 3,Gold,,252.0,11.0,7.0,433.98,334.77,2448.93,2479.45
C103218,70.0,Low,Tier 1,Silver,22.0,133.0,3.0,4.0,330.04,266.35,912.19,1524.66
C103219,40.0,Low,Tier 2,Gold,24.0,34.0,7.0,8.0,255.98,282.91,2003.29,2623.17
C103220,55.0,Mid,,Gold,16.0,153.0,3.0,6.0,480.35,235.74,2497.49,2057.71
C103221,31.0,Low,Tier 1,Silver,28.0,123.0,6.0,4.0,420.41,344.27,1316.31,1823.41
C103222,59.0,Low,Tier 1,Gold,20.0,6.0,7.0,3.0,231.78,257.91,,1867.22
C103223,59.0,High,Tier 1,Gold,16.0,274.0,7.0,2.0,577.02,152.57,1233.99,1747.55
C103224,50.0,High,Tier 3,Platinum,20.0,,4.0,7.0,692.49,283.87,4314.72,2766.08
C103225,58.0,High,Tier 3,Silver,15.0,332.0,6.0,4.0,462.82,249.9,1514.56,1400.99
C103226,48.0,Mid,Tier 2,Silver,18.0,89.0,4.0,5.0,325.91,218.88,1444.77,1638.34
C103227,38.0,Low,Tier 2,Gold,17.0,231.0,7.0,2.0,420.81,202.3,623.43,1536.41
C103228,57.0,High,Tier 3,Platinum,16.0,194.0,7.0,6.0,662.1,173.8,3746.32,3078.47
C103229,62.0,Low,Tier 3,Platinum,21.0,218.0,5.0,5.0,399.71,298.5,1764.71,2138.72
C103230,62.0,Low,Tier 2,Silver,22.0,292.0,4.0,3.0,267.13,295.32,250.26,444.18
C103231,29.0,High,Tier 1,Silver,6.0,138.0,6.0,2.0,522.96,72.32,935.81,1143.29
C103232,53.0,Mid,Tier 2,Silver,16.0,100.0,7.0,2.0,409.74,203.99,544.1,1279.09
C103233,18.0,,Tier 3,Gold,18.0,,7.0,4.0,466.97,249.67,1721.25,2177.33
C103234,48.0,Low,Tier 1,Gold,21.0,243.0,3.0,3.0,480.79,243.83,940.68,1306.25
C103235,,High,Tier 2,Gold,17.0,158.0,7.0,6.0,667.83,205.57,3771.28,3364.53
C103236,37.0,Mid,Tier 2,Silver,16.0,111.0,2.0,3.0,428.46,204.63,1055.73,736.39
C103237,70.0,Mid,Tier 2,Platinum,21.0,20.0,6.0,6.0,742.55,271.57,4127.28,3536.52
C103238,64.0,High,Tier 2,Silver,23.0,209.0,7.0,,506.22,293.89,2667.2,2210.33
C103239,20.0,Mid,Tier 2,Silver,16.0,7.0,6.0,4.0,359.93,183.82,1233.77,1691.1
C103240,,Mid,Tier 3,Gold,17.0,172.0,7.0,5.0,431.21,251.27,2030.35,2460.43
C103241,29.0,Mid,Tier 3,Silver,15.0,,5.0,3.0,282.14,178.11,739.98,1388.31
C103242,65.0,Mid,Tier 1,Gold,19.0,168.0,5.0,4.0,496.28,234.53,1657.85,1842.7
C103243,45.0,High,Tier 3,,22.0,186.0,3.0,7.0,465.03,256.88,2904.7,2287.7
C103244,56.0,,Tier 3,Silver,13.0,101.0,7.0,3.0,423.75,141.96,991.3,1477.7
C103245,60.0,Low,Tier 2,Silver,13.0,89.0,4.0,4.0,182.06,161.14,680.83,987.99
C103246,58.0,Low,Tier 2,Silver,16.0,309.0,2.0,2.0,197.09,205.52,109.29,500.2
C103247,22.0,High,Tier 3,Gold,15.0,326.0,4.0,4.0,514.58,179.78,1723.06,1262.39
C103248,25.0,High,Tier 2,Silver,9.0,58.0,7.0,1.0,384.29,121.95,264.38,1037.73
C103249,38.0,High,Tier 1,Silver,20.0,75.0,5.0,4.0,491.31,235.94,1753.48,1846.34
C103250,35.0,Low,Tier 2,Silver,21.0,130.0,5.0,5.0,234.11,280.4,846.74,1171.26
C103251,57.0,Mid,,Gold,21.0,256.0,4.0,6.0,566.78,288.45,3115.78,2462.35
C103252,26.0,Mid,Tier 2,Silver,18.0,22.0,8.0,7.0,234.23,160.16,,2338.55
C103253,37.0,Mid,Tier 1,Silver,23.0,288.0,2.0,6.0,360.79,324.1,1891.15,1479.99
C103254,30.0,Low,Tier 2,Silver,24.0,2.0,2.0,4.0,286.51,310.93,857.17,1018.15
C103255,28.0,Mid,Tier 2,Silver,21.0,307.0,5.0,3.0,390.05,,815.57,941.11
C103256,27.0,Low,Tier 3,Silver,15.0,14.0,2.0,1.0,443.78,,304.87,435.0
C103257,28.0,Mid,,Silver,20.0,307.0,2.0,4.0,467.05,253.05,1502.07,1054.75
C103258,47.0,Low,Tier 3,Gold,23.0,345.0,9.0,5.0,427.49,342.35,1655.65,1949.17
C103259,39.0,Low,Tier 3,Silver,23.0,290.0,1.0,5.0,113.43,357.11,219.64,365.99
C103260,41.0,Low,Tier 1,Silver,22.0,360.0,7.0,4.0,328.67,273.26,1076.16,1288.45
C103261,43.0,High,Tier 2,Platinum,25.0,167.0,6.0,4.0,806.32,314.2,3003.52,2537.33
C103262,57.0,Mid,Tier 1,Silver,22.0,234.0,4.0,2.0,304.69,282.91,538.19,554.32
C103263,63.0,High,Tier 3,Silver,19.0,228.0,2.0,3.0,406.38,215.83,772.96,857.95
C103264,45.0,,Tier 2,Silver,16.0,4.0,7.0,3.0,414.93,185.18,978.94,1411.72
C103265,52.0,Mid,Tier 1,Silver,19.0,313.0,2.0,2.0,472.03,228.44,720.31,707.37
C103266,57.0,Mid,,,24.0,258.0,1.0,8.0,504.58,278.82,3950.4,2310.68
C103267,54.0,Mid,Tier 2,Gold,20.0,153.0,2.0,4.0,448.09,268.55,1466.04,1367.36
C103268,25.0,Mid,Tier 3,Silver,20.0,78.0,6.0,1.0,271.79,336.98,0.0,981.55
C103269,70.0,Mid,Tier 3,Gold,18.0,245.0,3.0,3.0,442.35,263.92,921.55,1025.55
C103270,26.0,High,Tier 1,Platinum,18.0,359.0,2.0,9.0,885.66,219.85,7716.65,4726.86
C103271,39.0,High,Tier 2,Silver,13.0,58.0,5.0,4.0,510.09,159.24,1917.7,1694.46
C103272,52.0,Low,Tier 2,Gold,22.0,336.0,7.0,5.0,179.31,225.21,925.23,1715.98
C103273,39.0,Mid,Tier 2,Silver,20.0,206.0,4.0,3.0,350.57,218.39,744.32,1149.74
C103274,30.0,Low,Tier 1,Silver,15.0,288.0,2.0,1.0,336.12,158.67,231.02,244.84
C103275,66.0,Low,Tier 2,Gold,25.0,51.0,3.0,8.0,328.6,320.5,2422.47,2131.71
C103276,21.0,Mid,Tier 3,,16.0,38.0,4.0,6.0,304.61,218.95,1529.12,1585.71
C103277,31.0,Mid,Tier 2,Platinum,21.0,241.0,4.0,8.0,549.5,250.4,4334.99,3047.78
C103278,70.0,Mid,Tier 2,Gold,19.0,103.0,2.0,8.0,367.53,224.03,2635.18,1689.36
C103279,56.0,Low,Tier 2,Silver,18.0,137.0,8.0,,331.54,209.71,317.68,1124.24
C103280,22.0,High,Tier 2,Silver,21.0,227.0,5.0,3.0,449.03,304.51,1216.07,1208.2
C103281,57.0,High,Tier 2,Gold,23.0,83.0,3.0,6.0,389.76,278.89,2042.65,1856.05
C103282,69.0,Mid,Tier 1,Silver,24.0,125.0,3.0,4.0,353.65,323.3,945.07,948.31
C103283,23.0,High,Tier 1,Silver,16.0,132.0,3.0,2.0,,,725.54,1044.1
C103284,39.0,Low,Tier 3,Silver,13.0,129.0,4.0,4.0,210.25,154.08,589.01,912.28
C103285,42.0,Mid,Tier 3,Silver,22.0,256.0,7.0,1.0,263.22,,0.0,866.23
C103286,24.0,High,Tier 2,Platinum,19.0,55.0,7.0,3.0,747.24,232.09,2018.97,2241.27
C103287,28.0,,Tier 1,Silver,19.0,332.0,2.0,2.0,559.19,243.89,820.88,654.58
C103288,27.0,High,Tier 1,Silver,16.0,262.0,6.0,2.0,480.06,237.28,957.93,1401.95
C103289,27.0,Mid,Tier 1,Gold,20.0,4.0,5.0,5.0,507.29,244.84,2236.32,1936.27
C103290,39.0,High,Tier 3,Gold,17.0,206.0,8.0,8.0,584.72,256.73,4390.6,3263.08
C103291,42.0,Mid,Tier 3,Platinum,20.0,61.0,8.0,7.0,475.49,,3215.75,2992.3
C103292,30.0,Low,Tier 2,Platinum,18.0,55.0,5.0,9.0,472.76,219.49,4172.55,3078.79
C103293,33.0,Low,Tier 3,Silver,29.0,258.0,7.0,,342.12,425.7,2731.43,2305.97
C103294,28.0,Mid,Tier 1,Silver,16.0,91.0,3.0,3.0,327.09,204.36,716.68,938.43
C103295,60.0,Mid,Tier 2,Gold,18.0,208.0,1.0,1.0,461.15,223.38,398.58,506.37
C103296,29.0,Mid,Tier 1,Silver,20.0,104.0,12.0,3.0,565.35,201.34,1436.01,2401.38
C103297,66.0,High,Tier 2,Gold,23.0,116.0,7.0,5.0,609.86,314.19,2595.19,2673.32
C103298,46.0,Mid,Tier 3,Silver,23.0,,1.0,3.0,248.9,333.88,328.92,418.05
C103299,60.0,Mid,Tier 3,Platinum,17.0,238.0,5.0,3.0,543.09,292.42,1420.52,1436.14
C103300,51.0,Mid,Tier 1,Gold,13.0,7.0,6.0,3.0,489.68,135.4,1289.89,1666.92
C103301,32.0,Mid,Tier 1,Gold,26.0,317.0,8.0,7.0,401.83,299.54,2525.15,2580.26
C103302,49.0,Mid,Tier 2,Silver,26.0,214.0,3.0,3.0,336.43,306.94,572.37,677.15
C103303,32.0,Mid,Tier 1,Platinum,17.0,94.0,,2.0,552.34,193.74,997.51,1199.22
C103304,24.0,Mid,Tier 2,Gold,12.0,41.0,5.0,2.0,306.07,153.04,358.22,477.22
C103305,31.0,Mid,Tier 2,Gold,20.0,177.0,9.0,5.0,506.9,267.28,2148.98,2501.98
C103306,32.0,Mid,Tier 1,Gold,22.0,254.0,4.0,5.0,315.91,298.36,1243.56,1414.53
C103307,25.0,High,Tier 1,Silver,18.0,7.0,4.0,1.0,655.12,,282.13,776.82
C103308,19.0,Low,Tier 1,Silver,13.0,106.0,4.0,2.0,347.36,141.04,430.76,1020.25
C103309,68.0,Mid,Tier 3,Silver,23.0,346.0,3.0,4.0,434.57,354.27,1267.34,1278.72
C103310,45.0,Mid,Tier 2,Gold,21.0,,3.0,4.0,570.73,225.62,2072.83,1964.19
C103311,39.0,Low,Tier 2,Gold,16.0,293.0,5.0,5.0,418.05,208.77,1783.85,1913.35
C103312,67.0,,Tier 2,Silver,20.0,87.0,4.0,1.0,315.75,234.08,105.45,653.58
C103313,29.0,Mid,Tier 2,Platinum,25.0,184.0,4.0,3.0,510.4,288.97,1210.76,1702.55
C103314,39.0,Mid,Tier 1,Silver,20.0,279.0,3.0,3.0,411.59,169.66,996.29,1201.02
C103315,62.0,Mid,Tier 1,Gold,18.0,363.0,5.0,7.0,582.64,222.63,3991.91,2586.27
C103316,51.0,Low,Tier 2,Silver,21.0,220.0,4.0,4.0,413.95,281.19,1164.89,1259.36
C103317,39.0,Low,Tier 2,Silver,13.0,80.0,3.0,2.0,182.14,126.38,299.57,400.57
C103318,31.0,Mid,Tier 1,Silver,13.0,29.0,5.0,2.0,467.42,163.07,623.41,1293.82
C103319,19.0,Mid,Tier 2,Gold,18.0,272.0,4.0,5.0,440.7,228.49,1865.01,1906.75
C103320,22.0,Mid,Tier 3,Gold,26.0,211.0,6.0,2.0,397.13,358.57,371.65,1141.16
C103321,26.0,High,Tier 1,Silver,18.0,281.0,2.0,3.0,595.4,226.79,1519.67,1070.36
C103322,59.0,Mid,Tier 1,Silver,24.0,361.0,4.0,2.0,196.54,310.41,,439.67
C103323,51.0,Low,Tier 2,Gold,21.0,304.0,4.0,2.0,330.41,256.57,404.45,1269.26
C103324,40.0,Mid,Tier 1,Silver,16.0,183.0,3.0,3.0,303.57,205.83,631.04,620.95
C103325,59.0,Low,Tier 2,Gold,21.0,250.0,7.0,7.0,386.91,245.48,2164.47,2046.58
C103326,26.0,Mid,Tier 2,Silver,,228.0,5.0,4.0,375.04,224.3,1175.17,1390.37
C103327,29.0,Low,Tier 2,Platinum,14.0,69.0,5.0,2.0,555.52,,1072.52,1506.53
C103328,38.0,Mid,Tier 2,Gold,18.0,113.0,8.0,7.0,557.11,235.25,3718.32,3741.2
C103329,66.0,Mid,,Silver,23.0,33.0,4.0,5.0,301.79,306.8,1259.63,1906.3
C103330,50.0,Mid,Tier 3,Gold,21.0,134.0,,9.0,415.86,279.87,3419.29,2665.37
C103331,63.0,Low,Tier 1,Silver,10.0,66.0,5.0,1.0,430.91,100.6,374.22,1077.55
C103332,31.0,Low,Tier 2,Platinum,16.0,328.0,6.0,3.0,458.42,232.45,1072.46,1512.04
C103333,62.0,Mid,Tier 2,Gold,26.0,314.0,7.0,6.0,495.47,321.65,2592.48,2650.71
C103334,21.0,Mid,Tier 2,Silver,25.0,266.0,4.0,5.0,482.3,261.92,2065.0,1853.95
C103335,30.0,Low,Tier 1,Gold,16.0,147.0,2.0,3.0,496.99,186.52,1405.5,1040.26
C103336,45.0,High,Tier 2,Silver,15.0,,5.0,11.0,490.33,136.95,4932.06,3432.22
C103337,20.0,Mid,Tier 2,Platinum,13.0,199.0,3.0,4.0,648.4,150.39,2442.69,2043.25
C103338,63.0,Mid,Tier 1,Platinum,28.0,9.0,4.0,7.0,719.09,335.28,4697.75,3627.13
C103339,63.0,Low,Tier 2,Gold,23.0,9.0,10.0,8.0,466.64,291.32,3451.05,3833.28
C103340,46.0,Mid,Tier 3,Silver,25.0,56.0,6.0,1.0,326.78,360.87,0.0,1236.32
C103341,34.0,Low,Tier 2,Gold,19.0,179.0,9.0,6.0,433.18,,2464.07,2447.67
C103342,23.0,Low,Tier 1,Silver,18.0,274.0,13.0,6.0,273.81,218.85,1413.51,2139.56
C103343,50.0,Mid,Tier 3,Silver,23.0,149.0,5.0,6.0,357.15,273.99,1828.0,1612.87
C103344,46.0,Mid,Tier 1,Platinum,18.0,283.0,5.0,6.0,720.74,231.38,4155.82,3185.34
C103345,58.0,High,Tier 3,Silver,19.0,195.0,4.0,3.0,485.9,276.83,974.71,1343.21
C103346,49.0,High,Tier 2,Silver,21.0,327.0,4.0,6.0,503.11,247.73,2668.2,1879.14
C103347,24.0,Low,Tier 1,Silver,19.0,137.0,5.0,3.0,305.43,254.38,773.22,1208.8
C103348,24.0,Low,Tier 3,Platinum,13.0,109.0,2.0,3.0,441.02,212.17,1128.93,1187.1
C103349,59.0,Mid,Tier 2,Platinum,21.0,27.0,2.0,8.0,607.22,230.41,4444.15,3348.81
C103350,26.0,High,Tier 2,Silver,27.0,80.0,5.0,4.0,487.08,330.78,1917.0,1985.46
C103351,67.0,High,Tier 2,Silver,19.0,16.0,3.0,3.0,532.34,266.0,1296.14,1474.54
C103352,23.0,Low,Tier 2,Gold,23.0,,6.0,2.0,213.95,277.93,43.02,1162.0
C103353,56.0,Low,Tier 2,Silver,19.0,347.0,9.0,3.0,301.97,195.81,,1029.72
C103354,69.0,Low,Tier 3,Platinum,17.0,199.0,6.0,12.0,246.88,256.7,2853.32,2772.59
C103355,41.0,High,Tier 1,Platinum,19.0,220.0,4.0,10.0,803.93,220.23,7691.64,5016.15
C103356,21.0,Mid,Tier 2,Gold,21.0,140.0,4.0,10.0,468.99,252.83,4375.58,3159.12
C103357,64.0,Mid,Tier 2,Silver,11.0,235.0,9.0,1.0,350.79,108.04,267.32,1018.3
C103358,27.0,Mid,Tier 2,Gold,19.0,205.0,4.0,7.0,306.91,236.41,1656.17,1459.54
C103359,45.0,Low,Tier 2,Platinum,15.0,335.0,5.0,2.0,273.5,165.5,465.01,639.98
C103360,70.0,Mid,Tier 2,Silver,20.0,291.0,3.0,4.0,326.71,260.18,924.05,691.13
C103361,57.0,Low,Tier 3,Platinum,22.0,201.0,9.0,6.0,236.3,357.32,1175.02,1882.18
C103362,20.0,Mid,Tier 2,Silver,17.0,286.0,3.0,1.0,243.37,208.66,54.04,266.67
C103363,61.0,Mid,Tier 1,Platinum,17.0,225.0,5.0,6.0,599.29,180.23,3537.96,2990.95
C103364,26.0,Mid,Tier 2,Gold,17.0,364.0,5.0,4.0,509.4,185.13,1862.43,1708.85
C103365,57.0,Low,Tier 1,Silver,14.0,191.0,2.0,2.0,209.88,172.43,355.97,302.52
C103366,50.0,High,Tier 1,,19.0,311.0,6.0,3.0,371.9,235.98,920.02,923.27
C103367,33.0,Mid,Tier 1,Silver,20.0,64.0,7.0,3.0,510.62,226.84,1283.59,1667.19
C103368,40.0,Low,Tier 2,Silver,16.0,61.0,3.0,5.0,331.17,186.99,1495.46,1660.5
C103369,24.0,Low,Tier 3,Platinum,22.0,114.0,4.0,6.0,407.16,334.22,1738.08,1980.26
C103370,70.0,Mid,Tier 2,Silver,19.0,,6.0,3.0,347.32,254.76,707.75,1072.43
C103371,30.0,Low,Tier 1,Platinum,23.0,323.0,4.0,3.0,650.42,275.79,1803.12,1670.98
C103372,34.0,Low,Tier 3,Silver,26.0,146.0,5.0,3.0,262.03,392.75,225.79,1230.31
C103373,44.0,Low,Tier 1,Gold,18.0,,5.0,4.0,384.22,215.9,1236.83,1503.84
C103374,53.0,Low,Tier 3,Platinum,19.0,179.0,,9.0,363.84,283.01,2795.26,2721.24
C103375,44.0,Mid,Tier 2,Gold,17.0,74.0,10.0,3.0,472.39,187.72,1002.63,2077.06
C103376,44.0,Mid,Tier 1,Platinum,17.0,196.0,7.0,5.0,585.57,213.78,2653.02,2371.92
C103377,48.0,Low,Tier 2,Platinum,24.0,303.0,3.0,,509.15,322.17,1239.89,921.6
C103378,63.0,Mid,Tier 2,Gold,24.0,274.0,8.0,2.0,541.8,297.17,737.47,1651.85
C103379,38.0,Low,Tier 3,Gold,16.0,31.0,,6.0,397.26,242.98,1973.64,2350.09
C103380,62.0,Low,Tier 1,Silver,18.0,129.0,3.0,6.0,298.21,193.74,1437.46,1157.45
C103381,59.0,Low,Tier 3,Silver,15.0,234.0,8.0,3.0,266.4,226.24,440.35,1327.44
C103382,68.0,Mid,Tier 3,Silver,19.0,217.0,5.0,3.0,209.01,211.96,362.4,940.23
C103383,66.0,High,Tier 3,Gold,27.0,256.0,5.0,6.0,431.31,408.42,2048.04,1925.13
C103384,60.0,Mid,Tier 3,Gold,13.0,273.0,3.0,5.0,455.42,230.35,2161.31,1613.63
C103385,31.0,Low,Tier 1,Gold,16.0,111.0,6.0,4.0,450.58,178.73,1520.55,1781.86
C103386,59.0,Low,Tier 2,Platinum,25.0,171.0,10.0,6.0,280.56,294.04,1313.49,2502.02
C103387,57.0,Low,Tier 3,Silver,23.0,61.0,6.0,4.0,133.53,359.87,220.43,1201.34
C103388,33.0,High,Tier 2,Platinum,24.0,262.0,5.0,5.0,681.52,267.44,2878.74,2405.02
C103389,53.0,Low,Tier 1,Silver,20.0,164.0,8.0,4.0,329.58,251.7,1231.12,2032.64
C103390,31.0,High,Tier 1,Silver,16.0,127.0,9.0,1.0,508.93,173.23,417.8,1259.3
C103391,45.0,Mid,Tier 1,Gold,17.0,276.0,5.0,4.0,410.03,218.33,1500.61,1250.33
C103392,60.0,Mid,Tier 3,Silver,20.0,343.0,6.0,7.0,289.88,280.72,1642.41,1480.95
C103393,27.0,High,Tier 2,Gold,16.0,324.0,3.0,2.0,564.24,123.15,884.46,530.38
C103394,35.0,Low,Tier 2,Gold,29.0,49.0,,9.0,400.79,321.74,3194.88,2756.22
C103395,60.0,Mid,Tier 3,Gold,13.0,298.0,6.0,3.0,372.47,184.4,869.07,1136.11
C103396,42.0,Low,Tier 1,Silver,23.0,207.0,2.0,6.0,418.8,322.67,2324.97,1705.28
C103397,68.0,High,Tier 3,Silver,22.0,40.0,8.0,1.0,261.7,309.48,0.0,1262.45
C103398,18.0,Mid,Tier 1,Silver,25.0,141.0,6.0,1.0,439.07,282.09,296.46,1261.45
C103399,56.0,Low,Tier 1,Silver,27.0,81.0,4.0,6.0,469.84,331.78,2444.73,2133.21
C103400,61.0,High,Tier 1,Silver,22.0,94.0,5.0,7.0,532.53,186.93,3653.13,2555.39
C103401,66.0,Low,Tier 2,Silver,19.0,225.0,,3.0,240.18,259.87,490.13,1087.09
C103402,26.0,Low,Tier 2,Gold,23.0,147.0,11.0,9.0,275.1,,2244.56,2874.43
C103403,70.0,Mid,,Platinum,18.0,259.0,8.0,4.0,443.54,203.37,1668.56,2189.17
C103404,38.0,Mid,Tier 1,Gold,17.0,295.0,6.0,4.0,587.8,222.07,2098.07,2043.08
C103405,36.0,High,Tier 1,Silver,20.0,3.0,3.0,3.0,480.21,247.53,1062.55,1495.77
C103406,36.0,Mid,Tier 2,Gold,15.0,301.0,8.0,3.0,510.0,176.67,1228.11,1489.58
C103407,51.0,Mid,Tier 1,Silver,13.0,52.0,6.0,5.0,433.83,169.66,2098.48,1834.49
C103408,52.0,Low,Tier 3,Silver,13.0,2.0,2.0,2.0,288.87,184.57,561.8,764.46
C103409,43.0,Low,Tier 3,Silver,15.0,34.0,2.0,2.0,160.68,221.08,0.0,443.95
C103410,21.0,High,Tier 2,Platinum,16.0,18.0,6.0,,783.41,205.89,2261.76,2615.88
C103411,70.0,Low,Tier 2,Gold,19.0,124.0,2.0,6.0,328.49,218.58,1852.16,1640.03
C103412,29.0,Mid,Tier 2,Silver,17.0,307.0,6.0,8.0,365.26,200.84,2523.95,2087.57
C103413,22.0,Low,Tier 2,Gold,28.0,249.0,5.0,7.0,127.05,,678.01,1061.78
C103414,49.0,Low,Tier 3,Platinum,24.0,161.0,5.0,10.0,420.04,307.04,3805.84,2972.95
C103415,39.0,Mid,Tier 3,Silver,17.0,345.0,2.0,2.0,493.64,193.81,959.59,386.09
C103416,50.0,Mid,Tier 2,,22.0,178.0,10.0,5.0,335.42,273.11,1418.48,2114.16
C103417,64.0,Mid,Tier 2,Silver,24.0,32.0,2.0,2.0,425.71,280.14,857.1,1139.58
C103418,23.0,High,Tier 3,Silver,21.0,7.0,7.0,4.0,406.4,267.09,1341.84,2029.2
C103419,33.0,Low,Tier 1,Platinum,19.0,185.0,4.0,3.0,400.05,218.38,895.0,1376.93
C103420,45.0,Mid,Tier 2,Silver,22.0,82.0,4.0,3.0,293.78,237.49,696.04,1302.19
C103421,,Low,Tier 2,Gold,16.0,136.0,,5.0,444.83,196.58,2108.99,1843.99
C103422,49.0,Mid,Tier 2,Silver,20.0,113.0,5.0,2.0,373.14,264.66,539.33,1018.48
C103423,38.0,Low,Tier 2,Gold,,145.0,6.0,4.0,318.06,237.18,979.17,1350.27
C103424,50.0,Mid,Tier 1,Gold,18.0,352.0,4.0,3.0,377.26,212.14,1002.66,1274.45
C103425,69.0,Low,Tier 1,Gold,19.0,24.0,4.0,7.0,421.36,223.58,2574.69,2230.3
C103426,43.0,High,Tier 2,Gold,22.0,39.0,8.0,3.0,677.0,218.88,1529.58,2180.3
C103427,64.0,High,Tier 3,Gold,31.0,105.0,6.0,6.0,555.71,402.56,2965.2,2857.0
C103428,59.0,High,Tier 3,Silver,24.0,271.0,4.0,6.0,333.89,385.66,1875.64,1363.37
C103429,33.0,Low,Tier 2,Silver,24.0,92.0,6.0,5.0,304.63,,1295.01,1725.46
C103430,31.0,High,Tier 1,Gold,21.0,91.0,6.0,7.0,828.02,280.09,5413.62,3779.36
C103431,58.0,Low,Tier 3,Silver,23.0,262.0,6.0,3.0,223.49,274.66,347.53,1136.91
C103432,28.0,Low,Tier 2,Silver,18.0,220.0,5.0,4.0,345.36,214.1,1158.11,1228.23
C103433,35.0,Low,Tier 2,Platinum,,234.0,5.0,13.0,402.23,184.63,4926.11,3437.27
C103434,30.0,Low,Tier 2,Silver,21.0,241.0,4.0,2.0,248.18,197.77,170.36,329.13
C103435,50.0,Mid,Tier 1,Silver,23.0,232.0,5.0,3.0,418.93,253.62,1038.87,1376.19
C103436,33.0,Low,Tier 3,Platinum,20.0,203.0,7.0,4.0,349.14,342.68,1096.2,2160.16
C103437,52.0,Mid,Tier 2,Gold,18.0,190.0,4.0,4.0,400.95,195.85,1286.64,1280.12
C103438,,Mid,Tier 2,Gold,22.0,280.0,10.0,5.0,439.01,295.28,1725.07,2303.91
C103439,61.0,High,Tier 3,Silver,18.0,125.0,4.0,3.0,502.53,251.46,1219.73,1615.24
C103440,,Mid,Tier 2,Silver,22.0,117.0,5.0,2.0,356.66,294.77,356.09,1483.81
C103441,19.0,Mid,Tier 3,Gold,15.0,89.0,2.0,4.0,390.89,236.44,,1045.6
C103442,42.0,Low,Tier 2,Silver,16.0,303.0,3.0,3.0,278.27,224.95,507.76,796.61
C103443,29.0,High,Tier 2,Gold,15.0,4.0,6.0,3.0,717.51,168.09,2010.96,1681.87
C103444,66.0,Low,Tier 3,Silver,17.0,76.0,8.0,2.0,157.54,252.8,98.81,666.14
C103445,55.0,Low,Tier 3,Silver,19.0,54.0,3.0,2.0,289.98,277.19,384.83,529.61
C103446,,Low,Tier 3,Silver,21.0,136.0,3.0,4.0,303.62,378.59,,962.01
C103447,47.0,Mid,Tier 3,Silver,19.0,80.0,3.0,1.0,301.89,300.56,0.0,250.47
C103448,50.0,Mid,Tier 2,Silver,16.0,184.0,4.0,4.0,448.35,188.4,1555.97,1647.87
C103449,44.0,Mid,Tier 1,Gold,15.0,357.0,5.0,3.0,578.27,230.83,1468.03,1364.16
C103450,43.0,Low,Tier 2,Gold,17.0,156.0,1.0,5.0,395.07,256.91,1943.67,1516.98
C103451,20.0,Mid,Tier 3,Silver,15.0,355.0,6.0,3.0,213.3,196.71,366.32,720.61
C103452,41.0,Mid,Tier 2,Gold,23.0,113.0,4.0,1.0,394.68,282.99,325.32,926.24
C103453,36.0,Low,Tier 3,Silver,23.0,280.0,4.0,4.0,182.87,319.76,404.14,778.99
C103454,61.0,,Tier 3,Silver,19.0,50.0,3.0,4.0,372.92,226.39,1204.0,1657.31
C103455,63.0,Mid,Tier 3,Platinum,19.0,223.0,6.0,1.0,576.16,279.1,203.22,1113.09
C103456,57.0,Mid,Tier 3,Gold,24.0,275.0,2.0,5.0,373.56,253.99,1470.72,1283.59
C103457,19.0,Low,Tier 2,Gold,24.0,244.0,5.0,8.0,308.17,290.02,2139.51,1828.53
C103458,62.0,Mid,Tier 2,Silver,19.0,343.0,9.0,1.0,527.72,226.7,278.96,1000.14
